,playerID,birthYear,birthMonth,birthDay,nameFirst,nameLast
15073,scanlpa01,1861.0,3.0,25.0,Pat,Scanlon
15074,scanlpa02,1952.0,9.0,23.0,Pat,Scanlon
15075,scantpa01,1917.0,11.0,11.0,Pat,Scantlebury
15076,scarbra01,1917.0,7.0,23.0,Ray,Scarborough
15077,scarbra02,1952.0,6.0,22.0,Randy,Scarbery
15078,scarcma01,1949.0,4.0,8.0,Mac,Scarce
15079,scarrru01,1903.0,1.0,14.0,Russ,Scarritt
15080,scarsle01,1913.0,11.0,23.0,Les,Scarsella
15081,scarsst01,1966.0,4.0,11.0,Steve,Scarsone
15082,schaapa01,1943.0,3.0,3.0,Paul,Schaal
15083,schacal01,1892.0,11.0,11.0,Al,Schacht
15084,schacha01,1925.0,4.0,6.0,Hal,Schacker
15085,schacsi01,1918.0,2.0,3.0,Sid,Schacht
15086,schaebo99,1944.0,5.0,22.0,Bob,Schaefer
15087,schaege01,1876.0,2.0,4.0,Germany,Schaefer
15088,schaeha01,1924.0,6.0,23.0,Harry,Schaeffer
15089,schaeje01,1960.0,5.0,31.0,Jeff,Schaefer
15090,schaema01,1948.0,6.0,5.0,Mark,Schaeffer
15091,schafha01,1846.0,8.0,14.0,Harry,Schafer
15092,schafji01,1936.0,4.0,5.0,Jimmie,Schaffer
15093,schafjo01,1937.0,8.0,6.0,Joe,Schaffernoth
15094,schafjo02,1986.0,9.0,4.0,Jordan,Schafer
15095,schaflo01,1986.0,9.0,8.0,Logan,Schafer
15096,schaijo01,1934.0,2.0,25.0,Johnny,Schaive
15097,schalar01,1924.0,4.0,25.0,Art,Schallock
15098,schalbi01,1889.0,9.0,23.0,Biff,Schaller
15099,schalge01,1970.0,6.0,5.0,Gene,Schall
15100,schalra01,1892.0,8.0,12.0,Ray,Schalk
15101,schalro01,1908.0,11.0,9.0,Roy,Schalk
15102,schanbo01,1886.0,12.0,7.0,Bobby,Schang
15103,schanch01,1919.0,6.0,8.0,Charley,Schanz
15104,schanwa01,1889.0,8.0,22.0,Wally,Schang
15105,schapjo01,,,,John,Schappert
15106,scharar01,1905.0,6.0,30.0,Art,Scharein
15107,scharbi01,1886.0,1.0,20.0,Bill,Schardt
15108,scharge01,1914.0,11.0,21.0,George,Scharein
15109,scharni01,1858.0,7.0,18.0,Nick,Scharf
15110,schatda01,1954.0,12.0,1.0,Dan,Schatzeder
15111,schatje01,1955.0,10.0,25.0,Jeff,Schattinger
15112,schauru01,1891.0,3.0,19.0,Rube,Schauer
15113,schebsc01,1990.0,10.0,6.0,Scott,Schebler
15114,scheeal01,1888.0,10.0,27.0,Al,Scheer
15115,scheefr01,1891.0,7.0,1.0,Fritz,Scheeren
15116,scheehe01,1900.0,7.0,31.0,Heinie,Scheer
15117,scheeow01,1913.0,12.0,24.0,Owen,Scheetz
15118,schefaa01,1975.0,8.0,15.0,Aaron,Scheffer
15119,schefbo01,1913.0,8.0,11.0,Bob,Scheffing
15120,schefte01,1864.0,4.0,5.0,Ted,Scheffler
15121,schegle01,1889.0,8.0,29.0,Lefty,Schegg
15122,scheica01,1927.0,1.0,1.0,Carl,Scheib
15123,scheifr01,1865.0,6.0,28.0,Frank,Scheibeck
15124,scheija01,1866.0,2.0,16.0,Jack,Scheible
15125,scheiri01,1942.0,11.0,5.0,Richie,Scheinblum
15126,scheiri02,1965.0,2.0,3.0,Rich,Scheid
15127,schelal01,1864.0,9.0,13.0,Al,Schellhase
15128,schelda01,1927.0,12.0,26.0,Danny,Schell
15129,schelji01,1917.0,4.0,13.0,Jim,Schelle
15130,schemfr01,1903.0,4.0,28.0,Fred,Schemanske
15131,schemmi01,1917.0,11.0,20.0,Mike,Schemer
15132,schenbi01,1854.0,7.0,,Bill,Schenck
15133,schenha01,1919.0,4.0,11.0,Hank,Schenz
15134,schenjo01,1887.0,11.0,20.0,John,Scheneberg
15135,schepjo01,1895.0,8.0,10.0,Joe,Schepner
15136,schepta01,1987.0,1.0,17.0,Tanner,Scheppers
15137,scherbi01,1958.0,1.0,20.0,Bill,Scherrer
15138,scherbo01,1926.0,1.0,18.0,Bob,Scherbarth
15139,scherfr01,1944.0,7.0,25.0,Fred,Scherman
15140,scherha01,1868.0,,,Harry,Scherer
15141,scherma01,1984.0,7.0,27.0,Max,Scherzer
15142,schesdu01,1900.0,6.0,1.0,Dutch,Schesler
15143,schetlo01,1886.0,6.0,12.0,Lou,Schettler
15144,schialo01,1881.0,3.0,29.0,Lou,Schiappacasse
15145,schicmo01,1892.0,4.0,17.0,Morrie,Schick
15146,schiena01,1984.0,2.0,15.0,Nate,Schierholtz
15147,schilch01,1937.0,10.0,25.0,Chuck,Schilling
15148,schilcu01,1966.0,11.0,14.0,Curt,Schilling
15149,schilre01,1900.0,3.0,29.0,Red,Schillings
15150,schinbi01,1896.0,7.0,10.0,Bill,Schindler
15151,schirca01,1962.0,6.0,16.0,Calvin,Schiraldi
15152,schirdu01,1890.0,6.0,15.0,Dutch,Schirick
15153,schlala01,1878.0,9.0,20.0,Larry,Schlafly
15154,schlead01,1878.0,1.0,12.0,Admiral,Schlei
15155,schleda01,1986.0,5.0,9.0,Daniel,Schlereth
15156,schleru01,1941.0,11.0,5.0,Bill,Schlesinger
15157,schlibi01,1884.0,12.0,4.0,Biff,Schlitzer
15158,schlibr01,1985.0,12.0,21.0,Brian,Schlitter
15159,schlidu01,1891.0,5.0,19.0,Dutch,Schliebner
15160,schlitr01,1984.0,10.0,19.0,Travis,Schlichting
15161,schlogu01,1988.0,10.0,20.0,Gus,Schlosser
15162,schluja01,1949.0,7.0,31.0,Jay,Schlueter
15163,schluno01,1916.0,9.0,25.0,Norm,Schlueter
15164,schmabr01,1973.0,12.0,7.0,Brian,Schmack
15165,schmara01,1896.0,1.0,25.0,Ray,Schmandt
15166,schmeal01,1943.0,11.0,12.0,Al,Schmelz
15167,schmege01,1924.0,9.0,6.0,George,Schmees
15168,schmegu99,1850.0,9.0,26.0,Gus,Schmelz
15169,schmibo01,1880.0,9.0,12.0,Boss,Schmidt
15170,schmibo02,1933.0,4.0,22.0,Bob,Schmidt
15171,schmibu01,1886.0,7.0,19.0,Butch,Schmidt
15172,schmicr01,1866.0,2.0,13.0,Crazy,Schmit
15173,schmicu01,1970.0,3.0,16.0,Curt,Schmidt
15174,schmida01,1957.0,4.0,22.0,Dave,Schmidt
15175,schmida02,1956.0,12.0,22.0,Dave,Schmidt
15176,schmifr01,1916.0,2.0,9.0,Freddy,Schmidt
15177,schmihe01,1873.0,6.0,26.0,Henry,Schmidt
15178,schmija01,1973.0,1.0,29.0,Jason,Schmidt
15179,schmije01,1971.0,2.0,21.0,Jeff,Schmidt
15180,schmijo01,1920.0,11.0,27.0,Johnny,Schmitz
15181,schmiko01,1984.0,8.0,2.0,Konrad,Schmidt
15182,schmimi01,1949.0,9.0,27.0,Mike,Schmidt
15183,schmipe01,1890.0,7.0,23.0,Pete,Schmidt
15184,schmiwa01,1887.0,3.0,20.0,Walter,Schmidt
15185,schmiwi01,1928.0,5.0,29.0,Willard,Schmidt
15186,schmost01,1980.0,2.0,4.0,Steve,Schmoll
15187,schmuch01,1891.0,1.0,1.0,Charlie,Schmutz
15188,schmuha01,1925.0,1.0,17.0,Hank,Schmulbach
15189,schnebr01,1976.0,11.0,26.0,Brian,Schneider
15190,schneda01,1942.0,8.0,29.0,Dan,Schneider
15191,schneda02,1949.0,6.0,18.0,Dave,Schneck
15192,schnefr01,1880.0,3.0,12.0,Frank,Schneiberg
15193,schneje01,1952.0,12.0,6.0,Jeff,Schneider
15194,schneka01,1899.0,9.0,20.0,Karl,Schnell
15195,schnepe01,1895.0,8.0,20.0,Pete,Schneider
15196,schoege01,1947.0,1.0,15.0,Gerry,Schoen
15197,schoeju01,1862.0,3.0,3.0,Jumbo,Schoeneck
15198,schoere01,1923.0,2.0,2.0,Red,Schoendienst
15199,schoesc01,1973.0,10.0,2.0,Scott,Schoeneweis
15200,schofdi01,1935.0,1.0,7.0,Dick,Schofield
15201,schofdi02,1962.0,11.0,21.0,Dick,Schofield
15202,schomot01,1864.0,11.0,14.0,Otto,Schomberg
15203,schooje01,1933.0,12.0,14.0,Jerry,Schoonmaker
15204,schoojo01,1991.0,10.0,16.0,Jonathan,Schoop
15205,schoomi01,1962.0,8.0,10.0,Mike,Schooler
15206,schored01,1892.0,2.0,16.0,Ed,Schorr
15207,schotge01,1913.0,7.0,14.0,Gene,Schott
15208,schoupe01,1969.0,5.0,10.0,Pete,Schourek
15209,schrapa01,1928.0,3.0,22.0,Paul,Schramka
15210,schreba01,1882.0,5.0,8.0,Barney,Schreiber
15211,schreha01,1891.0,7.0,12.0,Hank,Schreiber
15212,schreos01,1875.0,4.0,11.0,Ossee,Schrecongost
15213,schrepa01,1902.0,10.0,8.0,Paul,Schreiber
15214,schrest01,1968.0,11.0,20.0,Steve,Schrenk
15215,schrete01,1938.0,7.0,11.0,Ted,Schreiber
15216,schripo01,1865.0,7.0,11.0,Pop,Schriver
15217,schroal01,1932.0,3.0,22.0,Al,Schroll
15218,schrobi01,1958.0,9.0,7.0,Bill,Schroeder
15219,schrobo01,1944.0,12.0,30.0,Bob,Schroder
15220,schroch01,1978.0,8.0,20.0,Chris,Schroder
15221,schroke01,1954.0,11.0,23.0,Ken,Schrom
15222,schubhe01,1906.0,11.0,1.0,Heinie,Schuble
15223,schuero01,1948.0,4.0,14.0,Ron,Schueler
15224,schugaj01,1989.0,6.0,27.0,A. J.,Schugel
15225,schulal01,1889.0,5.0,12.0,Al,Schulz
15226,schular01,1928.0,6.0,20.0,Art,Schult
15227,schulba01,1926.0,8.0,15.0,Barney,Schultz
15228,schulbo01,1923.0,11.0,27.0,Bob,Schultz
15229,schulbo02,1985.0,9.0,25.0,Bo,Schultz
15230,schulbu01,1950.0,9.0,19.0,Buddy,Schultz
15231,schulda01,1953.0,10.0,4.0,Dave,Schuler
15232,schuldo01,1962.0,9.0,27.0,Don,Schulze
15233,schuler01,1969.0,3.0,25.0,Erik,Schullstrom
15234,schulfr01,1882.0,9.0,17.0,Frank,Schulte
15235,schulfr02,1901.0,1.0,13.0,Fred,Schulte
15236,schulha01,1912.0,9.0,1.0,Ham,Schulte
15237,schulho01,1922.0,7.0,3.0,Howie,Schultz
15238,schulja01,1881.0,11.0,15.0,Jack,Schulte
15239,schulje01,1961.0,6.0,2.0,Jeff,Schulz
15240,schuljo01,,,,John,Schultz
15241,schuljo02,1866.0,4.0,4.0,John,Schulze
15242,schuljo03,1893.0,7.0,24.0,Joe,Schultz
15243,schuljo04,1896.0,9.0,8.0,Johnny,Schulte
15244,schuljo05,1918.0,8.0,29.0,Joe,Schultz
15245,schulle01,1916.0,12.0,5.0,Len,Schulte
15246,schulmi01,1920.0,12.0,17.0,Mike,Schultz
15247,schulmi02,1979.0,11.0,28.0,Mike,Schultz
15248,schulwa01,1900.0,4.0,16.0,Walt,Schulz
15249,schulwe01,1898.0,1.0,31.0,Webb,Schultz
15250,schulwe02,1901.0,8.0,21.0,Wes,Schulmerich
15251,schumha01,1884.0,8.0,13.0,Hack,Schumann
15252,schumha02,1910.0,11.0,23.0,Hal,Schumacher
15253,schumsk01,1980.0,2.0,3.0,Skip,Schumaker
15254,schupfe01,1891.0,1.0,16.0,Ferdie,Schupp
15255,schuri01,1962.0,1.0,26.0,Rick,Schu
15256,schurwa01,1937.0,8.0,6.0,Wayne,Schurr
15257,schusbi01,1912.0,8.0,4.0,Bill,Schuster
15258,schutca01,1971.0,8.0,22.0,Carl,Schutz
15259,schwabi01,1864.0,4.0,3.0,Bill,Schwartz
15260,schwabi02,1884.0,4.0,22.0,Bill,Schwartz
15261,schwabl01,1926.0,8.0,6.0,Blackie,Schwamb
15262,schwado01,1936.0,3.0,2.0,Don,Schwall
15263,schwaje01,1964.0,5.0,20.0,Jeff,Schwarz
15264,schwaky01,1993.0,3.0,5.0,Kyle,Schwarber
15265,schwami01,1964.0,7.0,12.0,Mike,Schwabe
15266,schwara01,1944.0,2.0,9.0,Randy,Schwartz
15267,schweal01,1882.0,12.0,23.0,Al,Schweitzer
15268,schweha01,1890.0,8.0,23.0,Hal,Schwenk
15269,schwepi01,1892.0,11.0,22.0,Pi,Schwert
15270,schweru01,1884.0,4.0,6.0,Rudy,Schwenck
15271,schwiar01,1889.0,11.0,4.0,Art,Schwind
15272,schwich01,1986.0,9.0,22.0,Chris,Schwinden
15273,schwimi01,1986.0,2.0,19.0,Michael,Schwimer
15274,schypje01,1931.0,9.0,16.0,Jerry,Schypinski
15275,sciosmi01,1958.0,11.0,27.0,Mike,Scioscia
15276,scofflo01,1913.0,5.0,20.0,Lou,Scoffic
15277,scoggji01,1891.0,7.0,9.0,Jim,Scoggins
15278,sconida01,1958.0,10.0,3.0,Daryl,Sconiers
15279,scorehe01,1933.0,6.0,7.0,Herb,Score
15280,scott01,,,,,Scott
15281,scottda01,1968.0,8.0,6.0,Darryl,Scott
15282,scottdi01,1883.0,2.0,5.0,Dick,Scott
15283,scottdi02,1933.0,3.0,15.0,Dick,Scott
15284,scottdi03,1962.0,7.0,19.0,Dick,Scott
15285,scottdo01,1961.0,8.0,16.0,Donnie,Scott
15286,scotted01,1870.0,8.0,12.0,Ed,Scott
15287,scottev01,1892.0,11.0,19.0,Everett,Scott
15288,scottga01,1968.0,8.0,22.0,Gary,Scott
15289,scottge01,1895.0,11.0,17.0,George,Scott
15290,scottge02,1944.0,3.0,23.0,George,Scott
15291,scottja01,1892.0,4.0,18.0,Jack,Scott
15292,scottji01,1888.0,4.0,23.0,Jim,Scott
15293,scottji02,1887.0,9.0,3.0,John,Scott
15294,scottjo01,1952.0,1.0,24.0,John,Scott
15295,scottle01,1910.0,7.0,25.0,LeGrant,Scott
15296,scottle02,1915.0,7.0,15.0,Lefty,Scott
15297,scottlu01,1978.0,6.0,25.0,Luke,Scott
15298,scottmi01,1861.0,1.0,17.0,Milt,Scott
15299,scottmi02,1947.0,7.0,25.0,Mickey,Scott
15300,scottmi03,1955.0,4.0,26.0,Mike,Scott
15301,scottpe01,1897.0,12.0,21.0,Pete,Scott
15302,scottro01,1953.0,10.0,16.0,Rodney,Scott
15303,scottti01,1966.0,11.0,16.0,Tim,Scott
15304,scottto01,1951.0,9.0,18.0,Tony,Scott
15305,scranji01,1960.0,4.0,5.0,Jim,Scranton
15306,scribev01,1985.0,7.0,19.0,Evan,Scribner
15307,scrivch01,1947.0,10.0,3.0,Chuck,Scrivener
15308,scrugto01,1966.0,3.0,19.0,Tony,Scruggs
15309,scrugxa01,1987.0,9.0,23.0,Xavier,Scruggs
15310,scuddsc01,1968.0,2.0,14.0,Scott,Scudder
15311,scurrro01,1956.0,3.0,17.0,Rod,Scurry
15312,scutama01,1975.0,10.0,30.0,Marco,Scutaro
15313,seabosc01,1975.0,5.0,17.0,Scott,Seabol
15314,seageco01,1994.0,4.0,27.0,Corey,Seager
15315,seageky01,1987.0,11.0,3.0,Kyle,Seager
15316,sealejo01,1938.0,11.0,14.0,Johnnie,Seale
15317,seamaki01,1957.0,5.0,6.0,Kim,Seaman
15318,seaneru01,1968.0,10.0,20.0,Rudy,Seanez
15319,searara01,1955.0,5.0,1.0,Ray,Searage
15320,searcst01,1964.0,6.0,4.0,Steve,Searcy
15321,searske01,1917.0,7.0,6.0,Ken,Sears
15322,searsto01,1975.0,10.0,23.0,Todd,Sears
15323,seatoto01,1887.0,8.0,30.0,Tom,Seaton
15324,seatsto01,1910.0,9.0,24.0,Tom,Seats
15325,seaveto01,1944.0,11.0,17.0,Tom,Seaver
15326,seaybo01,1978.0,6.0,20.0,Bobby,Seay
15327,sebrabo01,1961.0,12.0,11.0,Bob,Sebra
15328,sebriji01,1882.0,3.0,25.0,Jimmy,Sebring
15329,sechrdo01,1876.0,2.0,10.0,Doc,Sechrist
15330,secorfr01,1912.0,8.0,24.0,Frank,Secory
15331,secrido01,1944.0,2.0,26.0,Don,Secrist
15332,seddoch01,1983.0,10.0,13.0,Chris,Seddon
15333,sedgwdu01,1898.0,6.0,1.0,Duke,Sedgwick
15334,sedlash01,1977.0,6.0,29.0,Shawn,Sedlacek
15335,seech01,1896.0,10.0,13.0,Charlie,See
15336,seedsbo01,1907.0,2.0,24.0,Bob,Seeds
15337,seela01,1960.0,6.0,20.0,Larry,See
15338,seelbch01,1948.0,3.0,20.0,Chuck,Seelbach
15339,seelbch02,1972.0,12.0,18.0,Chris,Seelbach
15340,seerepa01,1923.0,3.0,17.0,Pat,Seerey
15341,seeryem01,1861.0,2.0,13.0,Emmett,Seery
15342,sefcike01,1971.0,2.0,10.0,Kevin,Sefcik
15343,segelhe01,1958.0,4.0,24.0,Herman,Segelke
15344,segovza01,1983.0,4.0,11.0,Zack,Segovia
15345,segrika01,1931.0,4.0,14.0,Kal,Segrist
15346,seguida01,1966.0,7.0,19.0,David,Segui
15347,seguidi01,1937.0,8.0,17.0,Diego,Segui
15348,seguife01,1975.0,1.0,19.0,Fernando,Seguignol
15349,segurje01,1990.0,3.0,17.0,Jean,Segura
15350,segurjo01,1963.0,1.0,26.0,Jose,Segura
15351,seibeku01,1955.0,10.0,16.0,Kurt,Seibert
15352,seibeph01,1979.0,1.0,28.0,Phil,Seibel
15353,seiboso01,1896.0,5.0,31.0,Socks,Seibold
15354,seilhri01,1960.0,8.0,30.0,Ricky,Seilheimer
15355,seitzke01,1962.0,3.0,26.0,Kevin,Seitzer
15356,selbaki01,1872.0,3.0,24.0,Kip,Selbach
15357,selbybi01,1970.0,6.0,11.0,Bill,Selby
15358,seleaa01,1970.0,6.0,25.0,Aaron,Sele
15359,seleefr99,1859.0,10.0,26.0,Frank,Selee
15360,selfto01,1978.0,11.0,9.0,Todd,Self
15361,selkige01,1908.0,1.0,4.0,George,Selkirk
15362,selleje01,1964.0,5.0,11.0,Jeff,Sellers
15363,selleju01,1986.0,2.0,1.0,Justin,Sellers
15364,sellep01,1897.0,4.0,26.0,Epp,Sell
15365,selleru01,1881.0,3.0,7.0,Rube,Sellers
15366,sellsda01,1946.0,9.0,18.0,Dave,Sells
15367,selmadi01,1943.0,11.0,4.0,Dick,Selma
15368,selmafr01,1851.0,1.0,21.0,Frank,Sellman
15369,selphca01,1901.0,12.0,5.0,Carey,Selph
15370,sembeca01,1941.0,7.0,26.0,Carroll,Sembera
15371,sembemi01,1953.0,2.0,24.0,Mike,Sember
15372,semiema01,1990.0,9.0,17.0,Marcus,Semien
15373,seminan01,1920.0,9.0,12.0,Andy,Seminick
15374,seminfr01,1967.0,5.0,16.0,Frank,Seminara
15375,semprra01,1931.0,1.0,7.0,Ray,Semproch
15376,senerso01,1931.0,4.0,6.0,Sonny,Senerchia
15377,senseco01,1847.0,12.0,28.0,Count,Sensenderfer
15378,sentepa01,1879.0,8.0,27.0,Paul,Sentell
15379,sentest01,1955.0,8.0,7.0,Steve,Senteney
15380,seoanma01,1955.0,6.0,26.0,Manny,Seoane
15381,seoja01,1977.0,5.0,24.0,Jae Weong,Seo
15382,sepkote01,1923.0,11.0,9.0,Ted,Sepkowski
15383,septile01,1985.0,7.0,7.0,Leyson,Septimo
15384,seradbi01,1862.0,4.0,,Billy,Serad
15385,serafda01,1974.0,1.0,25.0,Dan,Serafini
15386,serenbi01,1924.0,10.0,2.0,Bill,Serena
15387,sernapa01,1958.0,11.0,16.0,Paul,Serna
15388,serraal01,1981.0,2.0,18.0,Alex,Serrano
15389,serraji01,1976.0,5.0,9.0,Jimmy,Serrano
15390,serrawa01,1978.0,6.0,2.0,Wascar,Serrano
15391,serumga01,1956.0,10.0,24.0,Gary,Serum
15392,servasc01,1967.0,6.0,4.0,Scott,Servais
15393,servisc01,1967.0,2.0,26.0,Scott,Service
15394,sessiwa01,1918.0,7.0,23.0,Walter,Sessi
15395,settlme01,1903.0,1.0,19.0,Merle,Settlemire
15396,sevcijo01,1942.0,7.0,11.0,John,Sevcik
15397,several01,1944.0,11.0,9.0,Al,Severinsen
15398,severat01,1984.0,11.0,6.0,Atahualpa,Severino
15399,severha01,1891.0,6.0,1.0,Hank,Severeid
15400,severlu01,1994.0,2.0,20.0,Luis,Severino
15401,severpe01,1993.0,7.0,20.0,Pedro,Severino
15402,severri01,1945.0,1.0,18.0,Rich,Severson
15403,sewared01,1867.0,6.0,29.0,Ed,Seward
15404,sewarfr01,1921.0,4.0,7.0,Frank,Seward
15405,sewarge01,1851.0,,,George,Seward
15406,seweljo01,1898.0,10.0,9.0,Joe,Sewell
15407,sewellu01,1901.0,1.0,5.0,Luke,Sewell
15408,sewelri01,1907.0,5.0,11.0,Rip,Sewell
15409,sewelto01,1906.0,4.0,16.0,Tommy,Sewell
15410,sexauel01,1926.0,5.0,21.0,Elmer,Sexauer
15411,sexsori01,1974.0,12.0,29.0,Richie,Sexson
15412,sextoch01,1971.0,8.0,3.0,Chris,Sexton
15413,sextofr01,1872.0,7.0,8.0,Frank,Sexton
15414,sextoji01,1951.0,12.0,15.0,Jimmy,Sexton
15415,sextoto01,1865.0,3.0,14.0,Tom,Sexton
15416,seyboso01,1870.0,11.0,23.0,Socks,Seybold
15417,seyfrgo01,1937.0,7.0,4.0,Gordon,Seyfried
15418,seymocy01,1872.0,12.0,9.0,Cy,Seymour
15419,seymoja01,1854.0,,,Jake,Seymour
15420,shabaad01,1978.0,2.0,6.0,Adam,Shabala
15421,shackbr01,1976.0,8.0,30.0,Brian,Shackelford
15422,shafera01,1894.0,3.0,17.0,Ralph,Shafer
15423,shafeti01,1889.0,3.0,22.0,Tillie,Shafer
15424,shaff01,,,,,Shaffer
15425,shaffjo01,1864.0,2.0,18.0,John,Shaffer
15426,shaffor01,1851.0,10.0,4.0,Orator,Shafer
15427,shaffri01,1991.0,3.0,15.0,Richie,Shaffer
15428,shaffta01,1866.0,7.0,13.0,Taylor,Shafer
15429,shallgu01,1858.0,3.0,29.0,Gus,Shallix
15430,shamsar01,1941.0,10.0,14.0,Art,Shamsky
15431,shanagr01,1947.0,12.0,11.0,Greg,Shanahan
15432,shandji01,1854.0,5.0,4.0,Jim,Shanley
15433,shanewa01,1900.0,5.0,24.0,Wally,Shaner
15434,shankha01,1946.0,7.0,29.0,Harvey,Shank
15435,shankho01,1890.0,7.0,21.0,Howie,Shanks
15436,shanldo01,1889.0,1.0,30.0,Doc,Shanley
15437,shannbi01,1894.0,11.0,4.0,Bill,Shanner
15438,shannda01,1865.0,3.0,23.0,Dan,Shannon
15439,shannfr01,1873.0,12.0,3.0,Frank,Shannon
15440,shannjo01,1897.0,2.0,11.0,Joe,Shannon
15441,shannmi01,1939.0,7.0,15.0,Mike,Shannon
15442,shannow01,1879.0,12.0,22.0,Owen,Shannon
15443,shannre01,1897.0,2.0,11.0,Red,Shannon
15444,shannsp01,1878.0,2.0,7.0,Spike,Shannon
15445,shannwa01,1880.0,11.0,30.0,Warren,Shanabrook
15446,shannwa02,1933.0,1.0,23.0,Wally,Shannon
15447,shantbi01,1927.0,7.0,31.0,Billy,Shantz
15448,shantbo01,1925.0,9.0,26.0,Bobby,Shantz
15449,sharmra01,1895.0,4.0,11.0,Ralph,Sharman
15450,sharodi01,1950.0,4.0,15.0,Dick,Sharon
15451,sharpbi01,1950.0,1.0,18.0,Bill,Sharp
15452,sharpbu01,1881.0,8.0,6.0,Bud,Sharpe
15453,sharpjo01,1981.0,1.0,26.0,Josh,Sharpless
15454,sharpmi01,1961.0,10.0,4.0,Mike,Sharperson
15455,sharrge01,1869.0,11.0,2.0,George,Sharrott
15456,sharrja01,1869.0,8.0,13.0,Jack,Sharrott
15457,sharsbi99,1855.0,1.0,1.0,Bill,Sharsig
15458,shaugsh01,1883.0,4.0,8.0,Shag,Shaughnessy
15459,shautjo01,1899.0,8.0,1.0,Joe,Shaute
15460,shaveje01,1963.0,7.0,30.0,Jeff,Shaver
15461,shavejo01,1967.0,11.0,4.0,Jon,Shave
15462,shawal01,1873.0,5.0,22.0,Al,Shaw
15463,shawal02,1881.0,3.0,1.0,Al,Shaw
15464,shawbe01,1893.0,6.0,18.0,Ben,Shaw
15465,shawbo01,1933.0,6.0,29.0,Bob,Shaw
15466,shawbr01,1987.0,11.0,8.0,Bryan,Shaw
15467,shawdo01,1944.0,2.0,23.0,Don,Shaw
15468,shawdu01,1859.0,5.0,31.0,Dupee,Shaw
15469,shawhu01,1884.0,9.0,29.0,Hunky,Shaw
15470,shawje01,1966.0,7.0,7.0,Jeff,Shaw
15471,shawji01,1893.0,8.0,19.0,Jim,Shaw
15472,shawkbo01,1890.0,12.0,4.0,Bob,Shawkey
15473,shawsa01,1863.0,5.0,7.0,Sam,Shaw
15474,shawtr01,1990.0,4.0,16.0,Travis,Shaw
15475,shayda01,1876.0,11.0,8.0,Danny,Shay
15476,shayma01,1896.0,4.0,25.0,Marty,Shay
15477,sheafda01,1961.0,8.0,2.0,Danny,Sheaffer
15478,sheage01,1881.0,10.0,26.0,Gerry,Shea
15479,sheajo01,1904.0,12.0,27.0,John,Shea
15480,shealal01,1900.0,5.0,24.0,Al,Shealy
15481,shealry01,1979.0,8.0,29.0,Ryan,Shealy
15482,sheame01,1900.0,9.0,5.0,Merv,Shea
15483,sheami01,1867.0,3.0,10.0,Mike,Shea
15484,sheana01,1874.0,5.0,23.0,Nap,Shea
15485,sheanda01,1883.0,7.0,9.0,Dave,Shean
15486,sheare01,1898.0,11.0,29.0,Red,Shea
15487,shearge01,1890.0,4.0,13.0,George,Shears
15488,shearjo01,1871.0,,,John,Shearon
15489,shearra01,1929.0,9.0,19.0,Ray,Shearer
15490,shearto01,1977.0,8.0,28.0,Tom,Shearn
15491,sheasp01,1920.0,10.0,2.0,Spec,Shea
15492,sheast01,1942.0,12.0,5.0,Steve,Shea
15493,sheckji01,1878.0,11.0,23.0,Jimmy,Sheckard
15494,sheehbi01,1868.0,2.0,13.0,Biff,Sheehan
15495,sheehja01,1893.0,4.0,15.0,Jack,Sheehan
15496,sheehji01,1913.0,6.0,3.0,Jim,Sheehan
15497,sheehto01,1877.0,11.0,5.0,Tommy,Sheehan
15498,sheehto02,1894.0,3.0,31.0,Tom,Sheehan
15499,sheelbu01,1920.0,11.0,26.0,Bud,Sheely
15500,sheelea01,1893.0,2.0,12.0,Earl,Sheely
15501,sheerch01,1909.0,4.0,17.0,Chuck,Sheerin
15502,sheetan01,1971.0,11.0,19.0,Andy,Sheets
15503,sheetbe01,1978.0,7.0,18.0,Ben,Sheets
15504,sheetla01,1959.0,12.0,6.0,Larry,Sheets
15505,sheffga01,1968.0,11.0,18.0,Gary,Sheffield
15506,shelbjo01,1958.0,2.0,23.0,John,Shelby
15507,sheldbo01,1950.0,11.0,27.0,Bob,Sheldon
15508,sheldro01,1936.0,12.0,17.0,Rollie,Sheldon
15509,sheldsc01,1968.0,11.0,28.0,Scott,Sheldon
15510,shellfr01,1898.0,12.0,16.0,Frank,Shellenback
15511,shellhu01,1910.0,10.0,26.0,Hugh,Shelley
15512,shellji01,1943.0,11.0,18.0,Jim,Shellenback
15513,shellst01,1983.0,3.0,10.0,Steven,Shell
15514,sheltbe01,1969.0,9.0,21.0,Ben,Shelton
15515,sheltch01,1980.0,6.0,26.0,Chris,Shelton
15516,sheltsk01,1888.0,6.0,29.0,Skeeter,Shelton
15517,shemost01,1915.0,4.0,9.0,Steve,Shemo
15518,shepabe01,1920.0,6.0,28.0,Bert,Shepard
15519,shepaja01,1931.0,5.0,13.0,Jack,Shepard
15520,shepala99,1919.0,4.0,3.0,Larry,Shepard
15521,shepara01,1897.0,5.0,3.0,Ray,Shepardson
15522,shephke01,1968.0,1.0,21.0,Keith,Shepherd
15523,shephro01,1960.0,10.0,27.0,Ron,Shepherd
15524,sheppjo01,,,,John,Sheppard
15525,sherdbi01,1896.0,8.0,15.0,Bill,Sherdel
15526,sheri01,,,,,Sheridan
